         7      22  32080.890D0    195.905D0                                     
         7      23  37735.000D0    708.000D0                                     
         7      24  47040.000D0    503.000D0                                     
         8      12  32047.838D0     18.465D0                                     
         8      13  23110.735D0      9.526D0                                     
         8      14   8006.456D0      0.075D0                                     
         8      15   2855.388D0      0.503D0                                     
         8      16  -4736.998D0      0.001D0                                     
         8      17   -809.002D0      0.207D0                                     
         8      18   -782.064D0      0.793D0                                     
         8      19   3333.565D0      3.154D0                                     
         8      20   3796.909D0      1.188D0                                     
         8      21   8061.736D0     12.026D0                                     
         8      22   9284.346D0     56.927D0                                     
         8      23  14616.373D0    102.174D0                                     
         8      24  18974.457D0    308.471D0                                     
         8      25  27144.000D0    373.000D0                                     
         8      26  35164.000D0    428.000D0                                     
         9      14  33608.000D0    401.000D0                                     
         9      15  16777.001D0    133.793D0                                     
         9      16  10680.257D0      8.321D0                                     
         9      17   1951.701D0      0.248D0                                     
         9      18    873.431D0      0.593D0                                     
         9      19  -1487.405D0      0.070D0                                     
         9      20    -17.396D0      0.084D0                                     
         9      21    -47.580D0      1.801D0                                     
         9      22   2793.783D0     12.401D0                                     
         9      23   3329.518D0     79.541D0                                     
         9      24   7544.514D0     65.114D0                                     
         9      25  11266.384D0     76.705D0                                     
         9      26  18288.165D0    123.965D0                                     
         9      27  25050.028D0    418.168D0                                     
         9      28  33226.000D0    512.000D0                                     
         9      29  40296.000D0    578.000D0                                     
        10      16  23992.401D0     20.480D0                                     
        10      17  16485.173D0     50.000D0                                     
        10      18   5306.782D0      1.500D0                                     
        10      19   1751.059D0      0.597D0                                     
        10      20  -7041.930D0      0.002D0                                     
        10      21  -5731.720D0      0.040D0                                     
        10      22  -8024.344D0      0.216D0                                     
        10      23  -5153.641D0      0.247D0                                     
        10      24  -5947.519D0     10.002D0                                     
        10      25  -2058.696D0     44.722D0                                     
        10      26    429.882D0     54.667D0                                     
        10      27   7093.512D0     91.303D0                                     
        10      28  11278.595D0    112.404D0                                     
        10      29  18020.589D0    301.522D0                                     
        10      30  22236.621D0    823.441D0                                     
        10      31  30842.000D0    904.000D0                                     
        10      32  37176.000D0    876.000D0                                     
        11      18  25318.000D0    401.000D0                                     
        11      19  12928.622D0     12.001D0                                     
        11      20   6844.859D0      6.662D0                                     
        11      21  -2184.261D0      0.700D0                                     
        11      22  -5182.104D0      0.455D0                                     
        11      23  -9529.485D0      0.210D0                                     
        11      24  -8417.601D0      0.216D0                                     
        11      25  -9357.459D0      1.217D0                                     
        11      26  -6902.465D0     14.368D0                                     
        11      27  -5580.857D0     38.180D0                                     
        11      28  -1033.576D0     75.743D0                                     
        11      29   2618.710D0     88.944D0                                     
        11      30   8594.416D0     93.355D0                                     
        11      31  12663.760D0    164.595D0                                     
        11      32  18303.661D0    481.464D0                                     
        11      33  25509.891D0   1491.322D0                                     
        11      34  32509.000D0   1053.000D0                                     
        11      35  41153.000D0   1546.000D0                                     
        12      20  17570.530D0     27.001D0                                     
        12      21  10911.681D0     16.416D0                                     
        12      22   -396.766D0      1.355D0                                     
        12      23  -5472.666D0      1.252D0                                     
        12      24 -13933.381D0      0.187D0                                     
        12      25 -13192.726D0      0.190D0                                     
        12      26 -16214.476D0      0.193D0                                     
        12      27 -14586.503D0      0.197D0                                     
        12      28 -15018.752D0      2.005D0                                     
        12      29 -10661.187D0     28.579D0                                     
        12      30  -8882.233D0     66.860D0                                     
        12      31  -3215.089D0     75.711D0                                     
        12      32   -795.599D0     95.708D0                                     
        12      33   5204.233D0    145.915D0                                     
        12      34   8450.922D0    262.661D0                                     
        12      35  16292.000D0    438.000D0                                     
        12      36  20912.000D0    904.000D0                                     
        12      37  29100.000D0    904.000D0                                     
        13      21  26119.000D0    298.000D0                                     
        13      22  18183.000D0     93.000D0                                     
        13      23   6767.210D0     25.000D0                                     
        13      24    -55.041D0      3.938D0                                     
        13      25  -8915.742D0      0.691D0                                     
        13      26 -12210.339D0      0.197D0                                     
        13      27 -17196.829D0      0.126D0                                     
        13      28 -16850.552D0      0.138D0                                     
        13      29 -18215.504D0      1.207D0                                     
        13      30 -15872.372D0     14.045D0                                     
        13      31 -14954.181D0     20.343D0                                     
        13      32 -11062.068D0     86.813D0                                     
        13      33  -8504.923D0     65.451D0                                     
        13      34  -2862.243D0     90.268D0                                     
        13      35    -58.079D0    140.929D0                                     
        13      36   5916.384D0    270.117D0                                     
        13      37   9603.702D0    539.335D0                                     
        13      38  15742.000D0    559.000D0                                     
        13      39  20400.000D0    596.000D0                                     
        14      22  32164.000D0    200.000D0                                     
        14      23  23772.000D0    196.000D0                                     
        14      24  10754.759D0     19.473D0                                     
        14      25   3825.310D0     10.000D0                                     
        14      26  -7144.618D0      3.000D0                                     
        14      27 -12384.431D0      0.159D0                                     
        14      28 -21492.793D0      0.002D0                                     
        14      29 -21895.025D0      0.028D0                                     
        14      30 -24432.881D0      0.042D0                                     
        14      31 -22948.958D0      0.065D0                                     
        14      32 -24080.859D0      2.164D0                                     
        14      33 -20492.381D0     15.791D0                                     
        14      34 -19956.562D0     14.118D0                                     
        14      35 -14359.762D0     38.412D0                                     
        14      36 -12400.639D0    103.104D0                                     
        14      37  -6524.192D0    125.381D0                                     
        14      38  -3744.605D0    270.133D0                                     
        14      39   2142.000D0    401.000D0                                     
        14      40   5403.000D0    503.000D0                                     
        14      41  11830.000D0    596.000D0                                     
        14      42  14997.000D0    699.000D0                                     
        15      24  31997.000D0    503.000D0                                     
        15      25  18872.000D0    196.000D0                                     
        15      26  10973.000D0    196.000D0                                     
        15      27   -752.978D0     35.000D0                                     
        15      28  -7161.018D0      3.750D0                                     
        15      29 -16951.907D0      0.724D0                                     
        15      30 -20200.556D0      0.401D0                                     
        15      31 -24440.991D0      0.183D0                                     
        15      32 -24305.318D0      0.188D0                                     
        15      33 -26337.727D0      1.095D0                                     
        15      34 -24557.549D0      5.006D0                                     
        15      35 -24857.613D0      1.872D0                                     
        15      36 -20250.840D0     13.114D0                                     
        15      37 -18994.708D0     37.948D0                                     
        15      38 -14466.100D0    139.724D0                                     
        15      39 -12649.687D0    149.039D0                                     
        15      40  -8336.870D0    195.614D0                                     
        15      41  -4843.768D0    465.747D0                                     
        15      42     84.000D0    503.000D0                                     
        15      43   3083.000D0    503.000D0                                     
        15      44   9203.000D0    699.000D0                                     
        15      45  14103.000D0    801.000D0                                     
        15      46  22197.000D0    904.000D0                                     
        16      26  25970.000D0    298.000D0                                     
        16      27  17507.000D0    203.000D0                                     
        16      28   4073.107D0    160.000D0                                     
        16      29  -3158.878D0     50.000D0                                     
        16      30 -14062.806D0      3.002D0                                     
        16      31 -19044.932D0      1.504D0                                     
        16      32 -26015.981D0      0.112D0                                     
        16      33 -26586.235D0      0.109D0                                     
        16      34 -29931.850D0      0.098D0                                     
        16      35 -28846.371D0      0.092D0                                     
        16      36 -30663.958D0      0.235D0                                     
        16      37 -26896.218D0      0.251D0                                     
        16      38 -26861.076D0      7.172D0                                     
        16      39 -23161.339D0     50.000D0                                     
        16      40 -22849.544D0    232.873D0                                     
        16      41 -18601.932D0    214.244D0                                     
        16      42 -17241.951D0    326.023D0                                     
        16      43 -12482.018D0    838.344D0                                     
        16      44 -10880.000D0    503.000D0                                     
        16      45  -4825.000D0    596.000D0                                     
        16      46   -401.000D0    699.000D0                                     
        16      47   7098.000D0    801.000D0                                     
        16      48  12100.000D0    904.000D0                                     
        16      49  20502.000D0    997.000D0                                     
        17      28  26557.000D0    503.000D0                                     
        17      29  13143.000D0    196.000D0                                     
        17      30   4443.000D0    196.000D0                                     
        17      31  -7064.436D0     50.001D0                                     
        17      32 -13330.694D0      6.782D0                                     
        17      33 -21003.512D0      0.512D0                                     
        17      34 -24440.566D0      0.120D0                                     
        17      35 -29013.512D0      0.039D0                                     
        17      36 -29521.886D0      0.077D0                                     
        17      37 -31761.519D0      0.048D0                                     
        17      38 -29797.976D0      0.111D0                                     
        17      39 -29800.652D0      1.736D0                                     
        17      40 -27557.728D0     32.066D0                                     
        17      41 -27339.148D0     64.786D0                                     
        17      42 -24987.328D0    109.201D0                                     
        17      43 -24029.389D0    161.753D0                                     
        17      44 -19991.058D0    221.299D0                                     
        17      45 -18909.325D0    652.046D0                                     
        17      46 -14792.000D0    503.000D0                                     
        17      47 -11225.000D0    596.000D0                                     
        17      48  -4797.000D0    699.000D0                                     
        17      49   -102.000D0    801.000D0                                     
        17      50   7200.000D0    904.000D0                                     
        17      51  12603.000D0    997.000D0                                     
        18      30  20083.000D0    298.000D0                                     
        18      31  11296.000D0    206.000D0                                     
        18      32  -2179.081D0     50.000D0                                     
        18      33  -9381.336D0     30.001D0                                     
        18      34 -18378.264D0      3.011D0                                     
        18      35 -23048.208D0      0.770D0                                     
        18      36 -30230.439D0      0.254D0                                     
        18      37 -30948.034D0      0.305D0                                     
        18      38 -34714.763D0      0.491D0                                     
        18      39 -33241.836D0      5.008D0                                     
        18      40 -35039.890D0      0.004D0                                     
        18      41 -33067.261D0      0.653D0                                     
        18      42 -34422.065D0     40.000D0                                     
        18      43 -31977.531D0     70.123D0                                     
        18      44 -32262.039D0     20.426D0                                     
        18      45 -29719.331D0     60.143D0                                     
        18      46 -29720.739D0     40.898D0                                     
        18      47 -25908.348D0    100.086D0                                     
        18      48 -23222.000D0    298.000D0                                     
        18      49 -16599.000D0    503.000D0                                     
        18      50 -13097.000D0    699.000D0                                     
        18      51  -6297.000D0    699.000D0                                     
        18      52  -1705.000D0    904.000D0                                     
        18      53   5800.000D0   1000.000D0                                     
        19      32  20418.000D0    503.000D0                                     
        19      33   6763.000D0    196.000D0                                     
        19      34  -1481.000D0    298.000D0                                     
        19      35 -11167.107D0     20.002D0                                     
        19      36 -17425.078D0      7.785D0                                     
        19      37 -24799.240D0      0.270D0                                     
        19      38 -28801.691D0      0.724D0                                     
        19      39 -33806.836D0      0.280D0                                     
        19      40 -33535.016D0      0.271D0                                     
        19      41 -35558.872D0      0.261D0                                     
        19      42 -35021.319D0      0.301D0                                     
        19      43 -36593.042D0      8.957D0                                     
        19      44 -35810.214D0     35.787D0                                     
        19      45 -36608.028D0     10.276D0                                     
        19      46 -35418.933D0     15.563D0                                     
        19      47 -35696.887D0      7.997D0                                     
        19      48 -32124.479D0     24.117D0                                     
        19      49 -30320.047D0     70.124D0                                     
        19      50 -25352.625D0    278.440D0                                     
        19      51 -22002.000D0    503.000D0                                     
        19      52 -16199.000D0    699.000D0                                     
        19      53 -11998.000D0    699.000D0                                     
        19      54  -5598.000D0    904.000D0                                     
        19      55   -570.000D0   1000.000D0                                     
        20      34  13153.000D0    298.000D0                                     
        20      35   4439.000D0     69.000D0                                     
        20      36  -6439.199D0     40.001D0                                     
        20      37 -13160.607D0     22.363D0                                     
        20      38 -22059.044D0      4.561D0                                     
        20      39 -27276.256D0      1.788D0                                     
        20      40 -34846.110D0      0.293D0                                     
        20      41 -35137.487D0      0.374D0                                     
        20      42 -38546.765D0      0.378D0                                     
        20      43 -38408.442D0      0.482D0                                     
        20      44 -41469.087D0      0.851D0                                     
        20      45 -40812.530D0      0.896D0                                     
        20      46 -43134.911D0      2.365D0                                     
        20      47 -42339.694D0      2.322D0                                     
        20      48 -44214.742D0      4.147D0                                     
        20      49 -41290.047D0      4.164D0                                     
        20      50 -39571.456D0      9.297D0                                     
        20      51 -35886.511D0     90.963D0                                     
        20      52 -32509.136D0    465.747D0                                     
        20      53 -27898.000D0    503.000D0                                     
        20      54 -23585.000D0    699.000D0                                     
        20      55 -18118.000D0    699.000D0                                     
        20      56 -13237.000D0    904.000D0                                     
        20      57  -7120.000D0   1000.000D0                                     
        21      36  13898.000D0    503.000D0                                     
        21      37   2841.000D0    298.000D0                                     
        21      38  -4937.000D0    298.000D0                                     
        21      39 -14168.014D0     24.002D0                                     
        21      40 -20526.386D0      4.106D0                                     
        21      41 -28642.211D0      0.305D0                                     
        21      42 -32120.925D0      0.393D0                                     
        21      43 -36187.623D0      1.895D0                                     
        21      44 -37815.811D0      1.802D0                                     
        21      45 -41069.338D0      1.090D0                                     
        21      46 -41758.637D0      1.096D0                                     
        21      47 -44331.631D0      2.095D0                                     
        21      48 -44492.812D0      5.285D0                                     
        21      49 -46552.277D0      4.065D0                                     
        21      50 -44537.508D0     15.563D0                                     
        21      51 -43218.800D0     20.426D0                                     
        21      52 -40380.259D0    232.873D0                                     
        21      53 -37968.000D0    298.000D0                                     
        21      54 -34465.273D0    465.747D0                                     
        21      55 -30339.000D0   1025.000D0                                     
        21      56 -25467.000D0    699.000D0                                     
        21      57 -21387.000D0    699.000D0                                     
        21      58 -15770.000D0    801.000D0                                     
        21      59 -11140.000D0    900.000D0                                     
        22      38   9101.000D0    252.000D0                                     
        22      39   1232.000D0    103.000D0                                     
        22      40  -8850.210D0    160.000D0                                     
        22      41 -15713.000D0     35.000D0                                     
        22      42 -25120.878D0      5.456D0                                     
        22      43 -29320.314D0      6.906D0                                     
        22      44 -37548.299D0      0.759D0                                     
        22      45 -39006.912D0      1.202D0                                     
        22      46 -44125.338D0      1.116D0                                     
        22      47 -44931.732D0      0.977D0                                     
        22      48 -48487.000D0      0.977D0                                     
        22      49 -48558.040D0      0.978D0                                     
        22      50 -51425.849D0      0.978D0                                     
        22      51 -49726.852D0      1.337D0                                     
        22      52 -49464.024D0      7.138D0                                     
        22      53 -46824.604D0    100.058D0                                     
        22      54 -45764.293D0    232.873D0                                     
        22      55 -41805.444D0    242.188D0                                     
        22      56 -39132.057D0    279.448D0                                     
        22      57 -34558.000D0    931.000D0                                     
        22      58 -31568.000D0    699.000D0                                     
        22      59 -26119.000D0    699.000D0                                     
        22      60 -22691.000D0    801.000D0                                     
        22      61 -16750.000D0    900.000D0                                     
        23      40  10330.000D0    503.000D0                                     
        23      41   -242.000D0    252.000D0                                     
        23      42  -8169.000D0    196.000D0                                     
        23      43 -18024.000D0    233.000D0                                     
        23      44 -23846.000D0     84.000D0                                     
        23      45 -31873.591D0     17.051D0                                     
        23      46 -37073.929D0      1.499D0                                     
        23      47 -42003.929D0      1.119D0                                     
        23      48 -44474.659D0      2.605D0                                     
        23      49 -47956.179D0      1.284D0                                     
        23      50 -49217.535D0      1.309D0                                     
        23      51 -52197.493D0      1.306D0                                     
        23      52 -51437.409D0      1.326D0                                     
        23      53 -51844.604D0      3.398D0                                     
        23      54 -49886.730D0     15.064D0                                     
        23      55 -49147.298D0    100.010D0                                     
        23      56 -46239.355D0    242.188D0                                     
        23      57 -44376.367D0    251.503D0                                     
        23      58 -40380.259D0    260.818D0                                     
        23      59 -37911.800D0    326.023D0                                     
        23      60 -33068.032D0    558.896D0                                     
        23      61 -30357.000D0    699.000D0                                     
        23      62 -25020.000D0    699.000D0                                     
        23      63 -21657.000D0    904.000D0                                     
        24      42   5990.000D0    298.000D0                                     
        24      43  -2136.000D0     87.000D0                                     
        24      44 -13535.000D0    130.000D0                                     
        24      45 -19412.000D0    102.000D0                                     
        24      46 -29470.929D0     20.056D0                                     
        24      47 -34552.357D0     14.062D0                                     
        24      48 -42815.313D0      7.404D0                                     
        24      49 -45325.434D0      2.567D0                                     
        24      50 -50254.460D0      1.323D0                                     
        24      51 -51444.760D0      1.313D0                                     
        24      52 -55412.797D0      1.407D0                                     
        24      53 -55280.638D0      1.403D0                                     
        24      54 -56928.321D0      1.391D0                                     
        24      55 -55103.298D0      1.447D0                                     
        24      56 -55288.596D0      9.588D0                                     
        24      57 -52392.990D0     92.367D0                                     
        24      58 -51930.783D0    242.188D0                                     
        24      59 -47850.840D0    251.503D0                                     
        24      60 -46826.196D0    260.818D0                                     
        24      61 -42764.883D0    279.448D0                                     
        24      62 -41172.029D0    372.598D0                                     
        24      63 -35527.000D0    699.000D0                                     
        24      64 -33347.000D0    699.000D0                                     
        24      65 -27600.000D0    904.000D0                                     
        25      44   6399.000D0    503.000D0                                     
        25      45  -5114.000D0    298.000D0                                     
        25      46 -12370.000D0    112.000D0                                     
        25      47 -22263.000D0    158.000D0                                     
        25      48 -28997.000D0     71.000D0                                     
        25      49 -37610.541D0     24.037D0                                     
        25      50 -42621.470D0      1.352D0                                     
        25      51 -48236.956D0      1.339D0                                     
        25      52 -50701.137D0      2.359D0                                     
        25      53 -54683.625D0      1.438D0                                     
        25      54 -55551.269D0      1.723D0                                     
        25      55 -57706.384D0      1.349D0                                     
        25      56 -56905.551D0      1.381D0                                     
        25      57 -57484.854D0      3.323D0                                     
        25      58 -55902.253D0     30.032D0                                     
        25      59 -55473.100D0     28.769D0                                     
        25      60 -52914.442D0    272.520D0                                     
        25      61 -51735.169D0    260.818D0                                     
        25      62 -48465.626D0    260.818D0                                     
        25      63 -46751.677D0    279.448D0                                     
        25      64 -43100.221D0    326.023D0                                     
        25      65 -40892.580D0    558.896D0                                     
        25      66 -36496.000D0    699.000D0                                     
        25      67 -33701.000D0    801.000D0                                     
        26      45  13563.000D0    401.000D0                                     
        26      46    755.000D0    354.000D0                                     
        26      47  -6623.000D0    261.000D0                                     
        26      48 -18108.000D0    102.000D0                                     
        26      49 -24582.000D0    158.000D0                                     
        26      50 -34471.499D0     60.015D0                                     
        26      51 -40217.307D0     15.059D0                                     
        26      52 -48329.137D0     10.274D0                                     
        26      53 -50941.273D0      2.106D0                                     
        26      54 -56248.410D0      1.328D0                                     
        26      55 -57475.007D0      1.347D0                                     
        26      56 -60601.003D0      1.354D0                                     
        26      57 -60175.708D0      1.357D0                                     
        26      58 -62148.844D0      1.382D0                                     
        26      59 -60658.421D0      1.397D0                                     
        26      60 -61406.923D0      3.662D0                                     
        26      61 -58917.489D0     20.052D0                                     
        26      62 -58897.896D0     14.548D0                                     
        26      63 -55779.304D0    187.633D0                                     
        26      64 -55079.232D0    279.448D0                                     
        26      65 -51288.052D0    279.448D0                                     
        26      66 -50319.298D0    326.023D0                                     
        26      67 -46574.693D0    465.747D0                                     
        26      68 -44237.000D0    699.000D0                                     
        26      69 -39402.000D0    801.000D0                                     
        27      48   1639.000D0    401.000D0                                     
        27      49  -9576.000D0    261.000D0                                     
        27      50 -17195.000D0    168.000D0                                     
        27      51 -27274.000D0    149.000D0                                     
        27      52 -33916.000D0     65.000D0                                     
        27      53 -42639.145D0     18.058D0                                     
        27      54 -48005.330D0      1.346D0                                     
        27      55 -54023.711D0      1.365D0                                     
        27      56 -56035.003D0      2.415D0                                     
        27      57 -59339.666D0      1.389D0                                     
        27      58 -59841.428D0      1.727D0                                     
        27      59 -62223.609D0      1.420D0                                     
        27      60 -61644.218D0      1.422D0                                     
        27      61 -62895.042D0      1.608D0                                     
        27      62 -61428.097D0     20.051D0                                     
        27      63 -61837.017D0     20.052D0                                     
        27      64 -59789.309D0     20.052D0                                     
        27      65 -59164.222D0     13.419D0                                     
        27      66 -56052.259D0    272.794D0                                     
        27      67 -55321.420D0    279.448D0                                     
        27      68 -51828.318D0    326.023D0                                     
        27      69 -51045.864D0    372.598D0                                     
        27      70 -46752.000D0    699.000D0                                     
        27      71 -44963.000D0    801.000D0                                     
        27      72 -40604.000D0    801.000D0                                     
        28      50  -3791.000D0    261.000D0                                     
        28      51 -11439.000D0    261.000D0                                     
        28      52 -22654.000D0     84.000D0                                     
        28      53 -29379.000D0    158.000D0                                     
        28      54 -39206.103D0     50.021D0                                     
        28      55 -45329.911D0     11.094D0                                     
        28      56 -53899.645D0     11.130D0                                     
        28      57 -56075.475D0      2.925D0                                     
        28      58 -60223.014D0      1.441D0                                     
        28      59 -61151.125D0      1.440D0                                     
        28      60 -64468.100D0      1.418D0                                     
        28      61 -64216.775D0      1.421D0                                     
        28      62 -66742.688D0      1.434D0                                     
        28      63 -65509.217D0      1.435D0                                     
        28      64 -67095.900D0      1.448D0                                     
        28      65 -65122.587D0      1.461D0                                     
        28      66 -66028.726D0     16.037D0                                     
        28      67 -63742.462D0     19.065D0                                     
        28      68 -63486.027D0     16.502D0                                     
        28      69 -60377.721D0    137.912D0                                     
        28      70 -59485.198D0    326.023D0                                     
        28      71 -55889.632D0    372.598D0                                     
        28      72 -54678.690D0    465.747D0                                     
        28      73 -50226.000D0    596.000D0                                     
        28      74 -48522.000D0    699.000D0                                     
        28      75 -43808.000D0    801.000D0                                     
        28      76 -41610.000D0    904.000D0                                     
        28      77 -36487.000D0    997.000D0                                     
        28      78 -33720.000D0   1099.000D0                                     
        29      52  -2627.000D0    261.000D0                                     
        29      53 -13460.000D0    261.000D0                                     
        29      54 -21694.000D0    214.000D0                                     
        29      55 -31624.000D0    298.000D0                                     
        29      56 -38601.000D0    140.000D0                                     
        29      57 -47305.268D0     15.712D0                                     
        29      58 -51659.966D0      2.545D0                                     
