DATA
 3.1  1000
 6.3  487
 7.5  551
10.7  650
11.9  2000
15.1  779
20.6  927
23.8  988
28.0  1078
31.3  1132
37.0  1237
39.3  1284
62.5  1572
65.9  1613
66.7  1650
70.1  1689
ENDA
